Title,Tags
"Books on the history of modern China for pleasure reading?","<world-war-two><china><industrial-revolution>"
"Why Europe became more developed although metal was first discovered and used in Asia/Africa?","<europe>"
"Why, even, various developed countries faced Coup D'etat, Dictatorship and/or Civil War but India didn't?","<democracy><india>"
"Has the side with less artillery ever won?","<warfare>"
"Why didn't line infantry tactics try to keep up a constant volley of fire?","<military><18th-century><17th-century><tactics>"
"Did the Danes sack Hamburg after the conquest of Hedeby in 983?","<middle-ages><vikings><holy-roman-empire>"
"Did a German plane really land in Moscow in 1941 May?","<world-war-two><nazi-germany><soviet-union><sources>"
"Is this a true quote of Engels about vague Russian leaders and their vague followers?","<russia><communism><quotes>"
"Employment statistics in Germany since mid-19th century","<economy><germany><statistics><employment>"
"How were Muslim Turks treated in Byzantine Empire?","<islam><byzantine-empire>"
"How many soldiers did Ghengis Khan field?","<military><mongol-empire><13th-century><steppe-nomads>"
"What is the status of Weber's protestant ethic thesis?","<religion><germany><sociology><protestant-church><capitalism>"
"Usage of German camoflage during World War II","<world-war-two><20th-century>"
"Who were the Deer Touchers?","<native-americans><identification><tradition>"
"Presidents of the French Tribunate from 1799 to 1807","<france><french-revolution>"
"Who was the highest ranking spy ever?","<espionage>"
"Was there a battle were Russians forces rallied around a religious icon to achieve victory?","<russia><identification>"
"How did galleys battle?","<naval><battle><navy>"
"Why weren't Baden, Würtemberg and Bavaria independent states ever restored, unlike Austria?","<20th-century><political-history><germany><international-relations>"
"How did Napoleon I succeed in France despite his shortcomings in French?","<france><language><napoleon>"
"Is there any country where the founder of the nation is no longer respected?","<founding-fathers>"
"Why are the democracies of France, Israel and India rated ""Flawed Democracies""?","<india><france><democracy><israel>"
"Why was the Republican government of Spain so slow to react to the Nationalist revolt?","<communism><spain><spanish-civil-war><fascism>"
"At the end of WWII, were Nazis working on any other super weapon besides V-2?","<world-war-two><military><nazi-germany><weapons>"
"How did Nazi Germany finance itself during WW2?","<world-war-two><economy><nazi-germany>"
"Was the ""Mot Pulk"" formation simply a propaganda ploy?","<world-war-two><military><nazi-germany><warfare>"
"What can be considered to be the single most important reason for the decline of muslim Golden Age?","<islam>"
"What is the current state of historical thought on the Aryan invasion/migration theory?","<india><south-asia>"
"Tolstoy's view of history","<historiography><philosophy><research>"
"Why did Hitler not concentrate more on North Africa?","<world-war-two><nazi-germany><north-africa>"
"Where can I find the history of military uniforms?","<military><uniform>"
"Information about the Kingdom of Raja Dahir of Sindh?","<india><maps>"
"When did navies stop giving out a drink ration to their sailors?","<united-states><british-empire><naval>"
"What Was the State of German Tank Design In Between the World Wars?","<world-war-two><germany><technology><spanish-civil-war><tanks>"
"If modern human existed for hundreds of thousands years why was writing invented only some 7000-9000 years ago?","<ancient-history>"
"Is there a study about what would have happened if Khmer Rouge remained in power in Cambodia?","<genocide>"
"History of scientific regression","<ancient-history><cultural-history><technology><science><classical-antiquity>"
"Did Demosthenes complain about inflation of prices in philippics?","<ancient-greece><economy>"
"Was Hitler ever a member of the Reichstag?","<nazi-germany><hitler><election><political-party><electoral-system>"
"How was body temperature checked before thermometers?","<ancient-history><medicine><historical-techniques>"
"Probation time in marriage?","<ireland><marriage>"
"What were the major ethnic / cultural / politcal divisions of pre-conquest Mesoamerica?","<mesoamerica><aztec><maya>"
"Identify the era or any other clues from this soldier's picture?","<united-states>"
"What is the date of this photograph of a woman riding a horse sidesaddle?","<women><new-york>"
"Early counterparts of scholarly journals","<middle-ages><europe>"
"Are there non-Biblical references to collecting foreskins?","<ancient-history><jews><bible>"
"What was the death toll during the Inquisition?","<middle-ages><christianity><catholic-church>"
"Who is the officer/soldier in a cave that received a morale boost from a spider?","<battle><morals>"
"An online old style Julian calendar for England?","<england><calendar>"
"Is there a majority viewpoint for the fall of the ancient Egyptian civilization?","<ancient-history><ancient-egypt><civilizations>"
"How did the Chinese Self-Criticism work in practice?","<china><communism><mao-zedong>"
"Why did the US drop nuclear bombs on a weakened Japan?","<world-war-two><united-states><war><japan><nuclear>"
"What were tally sticks?","<economy><currency><mathematics>"
"Was ""Death Traps"" by Belton Y. Cooper historically accurate?","<world-war-two><tanks>"
"What races did Americans classify people into during the 1800s?","<united-states>"
"What was done to improve the safety of jousts after the death of Henry II?","<sports><renaissance>"
"What role did the space race play in reducing the nuclear threat during the 1960s?","<united-states><russia><cold-war><john-f-kennedy><spaceflight>"
"How do Friedman and Bernanke's explanations about the causes of the Great Depression compare?","<20th-century><economy><great-depression>"
"Did the Germans have a team equivalent to the one from Bletchey Park in the UK during WWII?","<world-war-two><warfare><nazi-germany>"
"Who ruled India when the Abbasid ruler Harun al-Rashid was the Caliph of Baghdad?","<india>"
"Why were the British so reluctant to allow Jewish migration to Palestine?","<20th-century><british-empire><israel><jews><palestine>"
"Languages spoken by Josephus?","<roman-empire><jews><language><israel>"
"Where were the Mormons going?","<united-states><19th-century><old-west>"
"How was food produced in Europe/Germany prior to the industrial revolution?","<middle-ages><europe><agriculture>"
"What is the oldest movie theater in the US that has been in continuous use as a movie theater?","<20th-century><united-states><movies>"
"What factors led to the US government issuing nutrition guidelines in 1916?","<20th-century><united-states><food>"
"How did corn become the most produced crop in the world?","<food><agriculture>"
"Why did the states that were born out of the Louisiana purchase adopt a common law system, and not a civil law system?","<united-states><19th-century><law>"
"Why was the area now known as Liberia chosen as the location for repatriation of African slaves in the US?","<united-states><colonization><africa><slavery>"
"What factors enabled the New York Journal to survive the yellow journalism wars?","<20th-century><united-states><economy><journalism>"
"How did people receive news before the advent of the newspaper?","<17th-century><journalism>"
"What do the modern Japanese people think about the atomic bombings of Hiroshima and Nagasaki?","<japan><nuclear><nuclear-weapons>"
"Did France actually intend to colonise West Australia and were any resources assigned to this objective prior to 1829?","<colonization><australia><french-empire>"
"Did American forces specifically target officers during the revolutionary war?","<warfare><american-revolution>"
"How do historians treat gossip?","<historiography><persona>"
"Where there any major battles between Australian Aborigines and English Colonists?","<colonization><australia><battle><aboriginals>"
