Title,Tags
"Are a black hole's jets caused by the black hole's magnetic field?","<black-hole><jupiter><magnetic-field>"
"What is the process for vetting the 4,175 candidate planets Kepler has discovered?","<planet><exoplanet><kepler>"
"What are the exact physical parameters used to calculate Mercury precession with Einstein theory?","<general-relativity><mercury>"
"How fast does Venus move as seen from the earth?","<venus>"
"Why is [O III] a good density probe in interstellar medium?","<interstellar-medium><density>"
"Is the universe simply a mass of atoms in 'void'; what does it look like?","<universe>"
"How can I see a nebula?","<universe><observational-astronomy><observable-universe><nebula>"
"Why can't we see distant galaxies with the naked eye?","<galaxy><observational-astronomy><light><observable-universe>"
"Why do scientists think life requires water?","<life><extra-terrestrial>"
"Could the planets in the Solar System have been captured?","<solar-system><rotation>"
"Is it safe to view moon at daytime through telescope","<the-moon><telescope>"
"How to calculate distance from object to point on celestial sphere","<distances><coordinate>"
"When is Gamma Draconis closest to the zenith in London on April 4th","<telescope><positional-astronomy><parallax>"
"What is supposedly in the center of the Milky Way?","<galaxy><milky-way>"
"How likely is it that the Sun will destroy our electric society?","<the-sun><solar-flare>"
"How do I deduce my latitude and longitude from N obervations of occultations from the same place?","<the-moon><amateur-observing>"
"If Alpha Centauri A's solar system exactly mirrored our own, what would we be able to detect?","<exoplanet>"
"Where does the dust on 67P/Churyumov-Gerasimenko come from?","<comets><dust><67p>"
"Icy moons: why hasn't the ice sublimated away?","<europa>"
"Do we see stars from other galaxies (not Milky way) in the night sky with the naked eye?","<galaxy>"
"What does a black hole elements consists of","<black-hole><laws-of-physics><astrochemistry>"
"Are there small voids of 10 - 20 megaparsecs also within, and not only between superclusters?","<galaxy-cluster>"
"Why smaller black holes are considered to be more dangerous than bigger black holes?","<black-hole><astrophysics><supermassive-black-hole>"
"Can a stellar mass black hole swallow Earth?","<black-hole>"
"Do the cometary gas ions which make up the plasma tail of a comet reach the velocity of the Sun's solar wind?","<comets>"
"Saturn's tropical year?","<planet><orbit><orbital-elements>"
"If wormholes exist and behave like we think they do, can we cross them without ""negatively charged matter ""?","<wormhole>"
"Why are we building larger land-based telescopes instead of launching larger ones into space?","<telescope><space-telescope>"
"What are the problems that need to be taken in consideration when trying to find planetary position by using jpl ephemerides?","<solar-system><positional-astronomy><time><ephemeris><ephemerides>"
"Will stars live longer if they consume more hydrogen?","<the-sun>"
"When a star reaches the red giant phase, why does it become more opaque?","<star><red-giant>"
"Is Mars brightest from Earth at opposition, perihelion or somewhere in between?","<planet><observational-astronomy><mars>"
"Terminology of Orbits","<orbit><terminology>"
"What's the profound reason(s) why the star formation rate drives the scatter of the mass-metallicity relation in galaxies?","<galaxy><astrophysics><observational-astronomy><star-formation><metallicity>"
"Why moon sighted only in Kerala but not in rest of India?","<the-moon><observational-astronomy><moon-phases>"
"Generating random galaxy catalogs for correlation functions","<galaxy><cosmology><data-analysis><galaxy-cluster><python>"
"What fraction of a star's hydrogen store will be fused over its lifespan?","<stellar-evolution><hydrogen>"
"How far away is this galaxy?","<light><cosmology><distances><redshift><mathematics>"
"Angular Diameter Distance","<astrophysics><cosmology><expansion><angular-diameter>"
"Can a black hole be torn apart by SMBHs?","<black-hole><supermassive-black-hole>"
"Would the dynamic pressure of the Sun’s solar wind be strong enough to trap plasma ions within an open container?","<astrophysics><comets><space-probe><astrochemistry>"
"How long does it take to produce a star? Why does it take that long?","<star><formation>"
"What is a wormhole?","<black-hole><white-hole><wormhole>"
"What are Trojan Asteroids and where are they located?","<trojan-asteroids><asteroids>"
"What percent of planets are in the position that they could be viewed edge-on from Earth? (and thus able to undergo transits)","<exoplanet><observational-astronomy>"
"Is the Apophis asteroid a concern?","<orbit><asteroids>"
"Why does the moon sometimes appear giant and a orange red color near the horizon?","<the-moon><observational-astronomy>"
"What is the current accepted hypothesis of what caused Triton's retrograde orbit around Neptune?","<orbit><neptune><triton>"
"Near-Earth supernova","<supernova>"
"How is it known that Callisto has no core?","<callisto><core>"
"What physical features determine if a planet is a major, minor or dwarf planet?","<planet><classification><dwarf-planets>"
"What is the difference between asteroids, comets and meteors?","<asteroids><comets><meteor><meteorite>"
"Relativistic effects in stellar dynamical systems","<general-relativity><stellar-dynamics><newtonian-gravity>"
"What is the relevance of the Tropics and the Polar Circles? Do they Exist on other planets?","<planet><earth>"
"Do other planets in our solar system experience eclipses or is this unique to Earth?","<the-moon><the-sun><earth>"
"Why do stars appear to twinkle?","<star><earth>"
"I'd like to become an astronomer. What experience do I need?","<observational-astronomy>"
"Why does the Moon seem larger when it is close to the horizon?","<the-moon><horizon>"
"What is the formula to predict lunar and solar eclipses accurately?","<solar-eclipse><lunar-eclipse>"
"What azimuth description systems are in use?","<navigation><azimuth>"
"How does moonrise/moonset azimuth vary with time?","<the-moon><azimuth>"
"What is the current routine of modern astronomy?","<observatory>"
"Do any known exoplanetary/solar bodies have ""annular"" eclipses similar to Earth's?","<exoplanet><solar-system><solar-eclipse>"
"Why is the Sun's atmosphere (the corona) so hot?","<the-sun>"
"How do stellar temperatures vary?","<star><temperature><laws-of-physics>"
"What is the significance of the discovery of a pulsar flipping between radio and x-ray emissions?","<pulsar>"
"How do I build a stargazing aficionado's Sun funnel to observe our nearest star safely?","<the-sun><observational-astronomy><amateur-observing><dobsonian-telescope><newtonian-telescope>"
"How was the core temperature of the Sun estimated?","<the-sun><temperature><laws-of-physics><core>"
"Why can't we observe the Oort cloud with a telescope?","<observational-astronomy><oort-cloud>"
"How can we detect water on Mars-like exoplanets?","<water>"
"What gases are needed to make a star?","<star>"
"What are shooting stars and how are they formed?","<meteor>"
"Does the Sun belong to a constellation?","<the-sun><constellations>"
"What does it mean for a star to go nova or supernova? Can I safely observe these?","<star><supernova>"
"What is a hypernova and have we observed any?","<star><supernova>"
"Why is the Hubble Telescope in space?","<hubble-telescope>"
"What is the current theory for the formation of the Earth's Moon?","<planet><the-moon><earth>"
"How long can afterglow last after a fireball?","<atmosphere><meteor><atmospheric-effects>"
"How did the lighter elements end up in the center of the solar system? Solar System Formation","<solar-system><star-formation><planetary-formation>"
"A [very basic?] question about light scattering and colors","<the-moon><light>"
"Maximum distance light can travel?","<observable-universe>"
"Galactic revolutions relative to the age of the universe","<galaxy><cosmology>"
"Collision with Andromeda Galaxy","<cosmology><milky-way>"
"Reshaping black holes to ""push"" the event horizon","<black-hole><event-horizon>"
"What can the total stellar mass of galaxies tell us?","<star><galaxy>"
"Why isn't interstellar medium pulled in towards nearest massive object?","<interstellar-medium><interstellar>"
"If you looked at Earth while travelling at relativistic speeds, will you see sped-up activities?","<time-dilation>"
"What keeps Chthonian planets so dense?","<exoplanet><chthonian>"
"What explains this puzzling radio signature from a fireball?","<meteor><radio>"
"How is the total mass of all the Solar System's small asteroids and meteoroids estimated?","<asteroids><mass>"
"Does the Sun have permanent geographical features?","<the-sun>"
"How can the universe be expanding faster than speed of light?","<universe><light><big-bang-theory><expansion><observable-universe>"
"Explaining gravity assist to a 6-year old","<gravity><space-travel>"
"Is the eccentricity of a planets orbit relevant to finding whether the distance between said planet and its host star determines seasons?","<orbit><eccentric-orbit>"
"Star map, where?","<space>"
"Is the duration of a sidereal year stable?","<orbit><solar-system><earth>"
"Why aren't new stars in Earth's relative proximity constantly discovered?","<galaxy>"
"Center of the universe","<big-bang-theory><space-time>"
"Can angular information be known more precisely than the diffraction limit?","<telescope><fundamental-astronomy><laws-of-physics>"
"Accuracy of Laplace Method for determining orbital elements","<orbit><solar-system><asteroids><orbital-elements>"
"Number of galaxies per redshift","<galaxy><redshift>"
"Fusion of elements inside heavy stars","<supernova><star-formation><nebula>"
"What is the temperature inside a Black Hole?","<black-hole><temperature>"
"Is there any real chance of getting hit with a meteorite if we build a base on the moon?","<the-moon><space><meteor>"
